operon_name,n_genes,confidence,r_standard,r_operon,delta
rpsP-rimM-trmD-rplS,4,Strong,0.2506803741838749,0.1668657600644062,-0.0838146141194687
nuoABCEFGHIJKLMN,13,Weak,0.4943690620686718,0.47396763006909426,-0.020401431999577557
marRAB,3,Weak,0.5534401576029151,0.8424087057240065,0.2889685481210914
fruBKA,3,Weak,0.6847316294430746,0.7530194265854936,0.06828779714241895
ubiT-yhbS,2,Weak,0.4345422449186783,0.22004294113851616,-0.21449930378016216
paaABCDEFGHIJK,2,Weak,-0.13952572129543575,0.8836890966036852,1.023214817899121
yhfG-fic-pabA,2,Weak,0.3533909227057204,0.8664715928065473,0.5130806701008268
dinG-ybiB,2,Weak,-0.048368793781288666,0.6612124807780017,0.7095812745592903
mnt-btuF-yadS,3,Weak,0.43218889660553145,0.48230107968188435,0.0501121830763529
tolB-pal-ybgF,3,Strong,0.5010789095853668,0.4923009989077965,-0.008777910677570333
sad-glsB-yneG,3,Weak,-0.11401700785847253,0.6164109341407581,0.7304279419992307
yecM-cutC,2,Weak,0.09502095045050375,0.8479021107142303,0.7528811602637265
letAB,2,Weak,0.2885379656625404,0.07407845884471558,-0.21445950681782483
rhsD-ybbC-ylbH-ybbD,2,Weak,0.39037980023213165,0.8686715792902953,0.4782917790581636
exbBD,2,Weak,0.24481026040763612,0.3613140277812077,0.11650376737357157
mepK-gloC,2,Weak,0.5576132335134393,0.7402657973319225,0.18265256381848327
folC-dedD,2,Weak,0.5636996960120044,0.31545552145695765,-0.24824417455504677
entCEBA-ybdB,5,Weak,0.5637348907966255,0.7681875048835203,0.20445261408689475
ybjQ-amiD,2,Weak,-0.06945150024680181,-0.0009397955340174356,0.06851170471278438
sohA-yhaV,2,Weak,0.3900678249116071,0.7919656767077667,0.40189785179615967
leuLABCD,4,Weak,0.1799616665267335,0.7890774781808227,0.6091158116540892
cyoABCDE,5,,0.8014918771098094,0.8019364035226628,0.00044452641285341876
pstSCAB-phoU,5,Weak,0.6117684100177858,0.7027696838082991,0.09100127379051326
iscRSUA,4,Weak,0.47953127587274674,0.47241844521802917,-0.007112830654717572
emrRAB,3,Strong,0.1589517149744446,0.4087506945884454,0.24979897961400077
fes-ybdZ-entF-fepE,2,,0.5166539500496531,0.5534442229462616,0.03679027289660852
gfcBCD,3,Weak,0.32278279008349703,0.595745954991831,0.272963164908334
ubiCA,2,,0.5667798637010683,0.8213389586586349,0.2545590949575667
rpsB-tsf,3,,0.5640633000328147,0.5532729182639778,-0.010790381768836843
manXYZ-yobD,4,Weak,0.46441681445644384,0.6300869187626444,0.1656701043062006
ycjXF-tyrR,3,Weak,0.132940517753501,0.18265607447662222,0.049715556723121224
fdoGHI-fdhE,4,,0.7869925663005394,0.747172572918625,-0.03981999338191433
ygiF-glnE,2,Weak,0.20531696834654597,0.6541621659462197,0.4488451975996737
groSL,2,Weak,0.9252820222410748,0.920406524673994,-0.004875497567080833
hypABCDE-fhlA,4,Weak,0.20342539406534388,0.28916522769014436,0.08573983362480048
yraIJK,2,Weak,0.12347988580376018,0.849199213691998,0.7257193278882379
hemA-prfA-prmC,3,Strong,0.530628052857746,0.679229794402484,0.14860174154473804
rapA-rluA,2,Weak,0.5179811021201884,0.7538736726657695,0.2358925705455811
modABC,3,,0.19651367151356314,0.6930126078110989,0.4964989362975357
bcsABZC,4,Weak,0.29486841001643244,0.682242715093877,0.3873743050774446
yggSTU-rdgB-hemW,5,Weak,0.2922988018541144,0.4743240311504211,0.1820252292963067
acrAB,2,Weak,0.7478767797554797,0.757225971259125,0.009349191503645327
serC-aroA,2,Weak,0.7539617852091697,0.6908379246757289,-0.06312386053344077
frdABCD,4,Weak,0.14756741142224214,0.2743060137124141,0.12673860229017195
sfsA-dksA,3,Strong,0.38604171927523834,0.5210061939389888,0.1349644746637505
dcuSR,2,Weak,0.28722698583019857,0.5546107122253141,0.26738372639511554
srkA-dsbA,2,Weak,0.0017875559038322312,0.22238211327057317,0.22059455736674094
ecnAB,2,Weak,0.4257335336176286,0.6539200449602355,0.22818651134260687
tatABC,4,Weak,0.36667943853181745,0.5148614952070804,0.1481820566752629
pqiABC,3,Weak,0.39074914091105106,0.5027801269020993,0.11203098599104822
thrLABC,3,Weak,0.6285081724379662,0.7422144345577721,0.11370626211980595
yciZT,2,Weak,0.473813772865239,0.788224832926204,0.31441106006096503
pdxH-tyrS-pdxY,3,Weak,-0.018898579071571473,0.1469565003536963,0.16585507942526778
ugpBAECQ,3,Weak,0.01417584700174443,-0.08595793592837937,-0.1001337829301238
rplM-rpsI,2,Weak,0.169338854242729,0.2296460432521653,0.060307189009436324
chpSB,2,,0.28464666296662616,0.3680208481099591,0.08337418514333295
leuQPV,3,Weak,0.2782178706873992,0.6716704575617412,0.3934525868743419
bepA-yfgD,2,Weak,0.15277378497013236,0.585107024903925,0.4323332399337926
argT-hisJQMP,5,Weak,0.29415508643898536,0.40273535302498475,0.1085802665859994
malXY,2,Weak,0.33329871727067073,0.8434338846898399,0.5101351674191692
aceBAK,3,Weak,0.7143376290332885,0.8830052635576605,0.16866763452437206
ackA-pta,2,Strong,0.7925883227031585,0.8553512439073278,0.06276292120416926
gpmM-envC-yibQ,3,Weak,0.2361624745126529,0.2799532214580307,0.043790746945377795
hiuH-msrPQ,2,Weak,0.1863901002571171,0.8475572317605709,0.6611671315034537
rph-pyrE,2,Weak,-0.05909928793725497,0.7848505175603775,0.8439498054976324
tpke11,2,Weak,0.7813460992548482,0.7662506798079937,-0.015095419446854552
rlmE-ftsH,2,Strong,0.4652745124633986,0.4936926533924639,0.02841814092906525
garPLRK-rnpB,2,Weak,-0.1633757495259781,0.6411539051488188,0.8045296546747969
accBC,2,Weak,0.6217674925100664,0.6387488221888398,0.016981329678773416
glcDEFGBA,2,Weak,-0.10252369347420247,-0.1542460896093434,-0.051722396135140944
yobA-yebZY,3,Weak,0.3798176878681077,0.7222515493080097,0.342433861439902
flhDC,2,Strong,0.30514953509616344,0.9064295336587221,0.6012799985625588
yadV-htrE,2,Strong,0.6768645338409385,0.9663753312936593,0.2895107974527208
glgBXCAP,5,Weak,0.3550030576312845,0.590938398455117,0.2359353408238325
ydcSTUV-patD,3,Weak,0.31342360081067366,0.5689970534467826,0.255573452636109
glrR-glnB,2,Weak,0.13744800858988726,0.7277063303438451,0.5902583217539579
appCBA-yccB,3,Weak,0.2138059612331481,0.38049905214790586,0.16669309091475776
rirA-rfaQGPSBIJYZ-waaU,10,Weak,0.4889284048271864,0.4809760834277492,-0.00795232139943719
wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,5,Weak,0.8379044496760601,0.9319779140222082,0.09407346434614805
yobF-cspC,2,Weak,0.46772838347032764,0.4330619366525677,-0.03466644681775993
nanATEK-yhcH,2,Weak,0.05032807235851063,0.8894829809007726,0.8391549085422619
cysJIH,3,,0.04482103305484623,0.7776428539336907,0.7328218208788445
ecpBCDE,2,Weak,0.0223111990406311,0.19906585781359531,0.1767546587729642
rnt-lhr,2,Weak,0.17313533874395612,0.6918330032968105,0.5186976645528544
carAB,2,Strong,0.26833063782625655,0.6305369207745178,0.3622062829482613
amiA-hemF,2,Strong,0.34228425853750766,0.7857808700297163,0.44349661149220865
kdtA-coaD,2,,0.49466970591785825,0.7498894718370593,0.2552197659192011
cydAB,2,Weak,0.5932992179884387,0.664942261618123,0.07164304362968432
napFDAGHBC-ccmABCDEFGH,11,,0.13246480164016064,0.22743504182219576,0.09497024018203512
ada-alkB,2,Weak,0.46528674479906756,0.8627420749707696,0.39745533017170204
yjjB-dnaTC-yjjA,3,Weak,0.4614407514172065,0.6492103900644928,0.1877696386472863
edd-eda,2,Strong,0.02809329917672345,0.38413811555233396,0.35604481637561053
dapA-nlpB,2,Weak,0.270545621222841,0.5953976189334429,0.3248519977106019
moaABCDE,5,Weak,0.23843350586544604,0.41869116484470653,0.1802576589792605
relBE-hokD,2,Weak,0.06531899170986244,0.8448318140156755,0.7795128223058131
fepDGC,3,,0.31452126374940687,0.2547395330285967,-0.05978173072081017
cmtBA-yggPF-fumE-yggC,2,Weak,0.09059151228827268,0.3392225499020675,0.24863103761379485
mlaFEDCB,5,Weak,0.38905685374274884,0.5030493679712986,0.11399251422854978
yciSM-pyrF-yciH,4,Weak,0.20663810851356668,0.4088811299123618,0.20224302139879513
ychQA-kdsA,3,Weak,0.49061487575248314,0.5628771584112076,0.07226228265872442
glpEGR,2,Weak,0.5184983758060482,0.6750850816372804,0.15658670583123224
mutY-yggX-mltC-nupG,4,Weak,0.3550508572188196,0.5841194644015585,0.22906860718273886
macAB,2,Weak,0.184398911778021,-0.05715959693497422,-0.24155850871299522
bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,8,Weak,0.5646675422944124,0.6275654801373,0.06289793784288755
rpmH-rnpA,2,Weak,0.48865188918097724,0.5127202623083571,0.02406837312737986
gntXY,2,Weak,0.36401873265353035,0.6595116085057376,0.2954928758522073
glpTQ,2,Weak,0.1779533243642345,0.8867387812511658,0.7087854568869313
yibN-grxC-secB-gpsA,4,Weak,0.4751040192836684,0.5678356531723627,0.09273163388869432
cvpA-purF-ubiX,3,Weak,0.3582182397530495,0.6581230163165585,0.29990477656350895
aroL-yaiA-aroM,3,Weak,0.15098331893083672,0.49079463628524095,0.33981131735440423
mdoGH,2,Weak,0.6031376575969591,0.724440696647847,0.1213030390508879
talA-tktB,2,Weak,0.7717471698108966,0.9728160797391523,0.20106890992825566
ydjA-selD-topB,3,Weak,0.3323868326526469,0.44002712646733766,0.10764029381469076
rfaDFCL,4,Weak,0.5586911501545337,0.5624434575112278,0.0037523073566940734
gntRKU,3,Weak,0.21520029116641348,0.5261876501659236,0.31098735899951013
radA-nadR,3,Weak,0.21432130852172712,0.5272699931241086,0.31294868460238146
ybgIJKL-nei,5,Weak,0.4186860535031377,0.505552366885574,0.08686631338243633
tapT-patZ,2,Weak,0.19785582104406588,0.5159651473884919,0.318109326344426
gltI-sroC-gltJKL,5,,0.308343886287617,0.6176394253999165,0.30929553911229946
rssAB,2,Weak,0.35186808547735277,0.6699516312689595,0.31808354579160675
dsbC-recJ-prfB,5,Weak,0.2639628624910445,0.35986240353133214,0.09589954104028764
dhaKLM,3,Weak,0.24083672211512633,0.6303146063974913,0.38947788428236496
rpsA-ihfB,3,Strong,0.2673404617076725,0.23268131344474127,-0.03465914826293123
dcuB-fumB,2,Weak,-0.12631307164311084,0.7081980846198839,0.8345111562629948
clpX-lon,3,Weak,0.5601106660100793,0.6614589312178557,0.1013482652077764
cobUST,3,Weak,0.4014139355412021,0.6035223169468847,0.20210838140568266
focA-pflB,2,Strong,-0.056549493047931665,0.1876620096777238,0.24421150272565548
nemRA-gloA,3,Weak,0.5644551663122491,0.8242023443051885,0.25974717799293934
recAX,2,Weak,0.2836491766796132,0.6743780890326568,0.39072891235304363
alsRBACE,2,Weak,-0.10216012682473373,0.7439906594987065,0.8461507863234402
nikABCDER,2,Weak,-0.1793051051844841,-0.21288695100697336,-0.03358184582248927
mreBCD,3,Weak,0.4566490573379201,0.49258132197359544,0.03593226463567534
galETKM,4,Strong,0.5850287383865667,0.5938720587402845,0.00884332035371782
fucPIKUR,4,Weak,0.25446130112983456,0.8008550523476868,0.5463937512178523
hydN-hypF,2,Weak,-0.17545624902181928,0.8679613814269634,1.0434176304487828
ilvLXG_1G_2MEDA,5,Weak,0.27057355187830534,0.5208242849420828,0.25025073306377743
fldA-uof-fur,3,Weak,0.4010705790794547,0.4772914031500251,0.0762208240705704
yliM-ompX,2,Weak,0.4676292563614196,0.49105313429262054,0.02342387793120093
menFD-yfbB-menBCE,6,,0.15363732475830813,0.2682973397994759,0.11466001504116777
holC-valS,2,Weak,0.4472480562742585,0.6970158445300644,0.24976778825580587
gspAB,2,Weak,-0.0778252012631519,0.865226221873861,0.9430514231370128
hsdRMS,3,Weak,0.3982436438963847,0.47602102245134487,0.07777737855496014
aspA-dcuA,2,Weak,0.48045835201890585,0.5937945746402258,0.11333622262131993
yicR-rpmBG-mutM,4,Weak,0.10534859007266895,0.1701120317052436,0.06476344163257466
pspABCDE,4,Weak,0.10170801350444918,0.33453964047256673,0.23283162696811754
ribF-ileS-lspA-fkpB-ispH,5,Weak,0.489411789597965,0.5414079645447162,0.051996174946751184
dxr-uppS-cdsA,2,Weak,0.6326965786136849,0.5400324086634578,-0.09266416995022708
deoCABD,4,Weak,0.3592871960366289,0.4135278000846853,0.05424060404805642
sdhCDAB-sucABCD-sdhX,8,Weak,0.35764249107074847,0.40727378181385016,0.049631290743101686
pdhR-aceEF-lpdA,4,Strong,0.4701862243101195,0.4354118590034049,-0.03477436530671463
epd-pgk-fbaA,3,Weak,0.5025855347178445,0.5850408686673526,0.0824553339495081
aroKB-damX-dam-rpe-gph-trpS,7,Strong,0.43963982141684804,0.4782474678684898,0.038607646451641775
proVWX,2,Weak,0.15191951875178275,0.3359707729664226,0.18405125421463983
phoPQ,2,Weak,0.1340676333453329,0.388074499565742,0.25400686622040913
nudB-yebC-ruvC,3,Weak,0.27383316681821485,0.4880912242495224,0.21425805743130755
pth-ychF,2,Strong,0.23863363064357843,0.4731198125070674,0.234486181863489
alaA-yfbR,2,Weak,0.1446110581560341,0.46156979496355527,0.3169587368075212
yqhD-dkgA,2,Weak,0.06784224233395679,0.7364276811700321,0.6685854388360754
yjeFE-amiB-mutL-miaA-hfq-hflXKC,9,Weak,0.37593848275806185,0.3915852554779514,0.015646772719889568
speAB,2,Weak,0.4972554313152732,0.5243639020153524,0.027108470700079212
ptsHI-crr,3,Weak,0.6764724464434858,0.7326494675646501,0.056177021121164294
dpiBA,2,Weak,-0.027928847104398094,-0.1480080597637674,-0.12007921265936931
relA-mazEF,4,Weak,0.5546136680212522,0.7235276408037435,0.16891397278249132
dsdXA,2,Weak,0.09779593760924551,0.855168030523496,0.7573720929142504
rplKAJL-rpoBC,6,Weak,0.12212490666711513,0.1988465258634833,0.07672161919636818
gcvTHP,3,Weak,0.48126129325604666,0.816863844570257,0.3356025513142103
rcsDB,2,Weak,0.5536193970952641,0.7130827558121898,0.15946335871692574
ahpCF,2,Weak,0.4529106140973116,0.3657373660948407,-0.0871732480024709
lptAB-rpoN-hpf-ptsN-rapZ-npr,11,Weak,0.510575530833101,0.5786522355139144,0.0680767046808134
mhpR-lacI,2,Weak,0.27076306292951485,0.8282387710622361,0.5574757081327213
ynfEFGH-dmsD,4,Weak,0.04289255398292768,0.35577481082984974,0.31288225684692206
dppABCDF,5,Weak,0.6182810736575419,0.7534622086629976,0.1351811350054557
ssrS-ygfA,2,Weak,0.6345302403419841,0.8259933748187172,0.19146313447673302
nrdAB-yfaE,3,Weak,0.7887562843990213,0.8761496445043964,0.08739336010537502
nlpD-rpoS,2,Weak,0.6769405541523454,0.7217060240574085,0.04476546990506303
malPQ,2,Weak,0.18614988936006185,0.6904472869052899,0.5042973975452281
surA-pdxA-rsmA-apaGH,6,Weak,0.43785339257107125,0.5596765802850835,0.12182318771401224
pcnB-folK,2,Weak,0.613760402227336,0.5564470004425216,-0.057313401784814366
rpmF-plsX-fabHDG,8,Weak,0.26130771832439714,0.32819940633676203,0.06689168801236489
cbrBC,2,Weak,0.5724647683004966,0.8917891099688511,0.31932434166835444
yfiR-dgcN-yfiB,3,Weak,0.16850212849971438,0.48554225004389684,0.3170401215441825
ychJ-purU,2,Weak,0.060494154364991753,0.4694765600265847,0.40898240566159294
casDE-ygbTF,2,Weak,-0.008987780709510675,0.1837416240209182,0.19272940473042888
metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,11,Weak,0.4225835863626474,0.508524894086031,0.08594130772338354
mqsRA,2,Weak,0.32618619532459864,0.7546923808373899,0.42850618551279124
hisLGDCBHAFI,8,Weak,0.3876012867417585,0.4962007947749695,0.108599508033211
secG-leuU,2,Weak,0.5001334101609453,0.7029910174436023,0.202857607282657
rseD-rpoE-rseABC,5,Weak,0.5918694960154103,0.627162235151772,0.03529273913636177
yajG-ampG,2,Weak,0.37069194531820004,0.4792209472539225,0.10852900193572246
ymdAB-clsC,2,Weak,0.1838672000224166,0.8629435054863125,0.6790763054638959
gadAX,2,Weak,0.6349523772240566,0.45381914724151695,-0.18113322998253967
rpsLG-fusA-tufA,4,Weak,0.4791941664192511,0.5191735774947239,0.039979411075472815
idnDOTR,2,Strong,-0.34864329263593447,0.7367703628291203,1.0854136554650549
mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,16,Weak,0.42927086838276407,0.4721139308225038,0.04284306243973973
gapA-yeaD,2,Weak,0.423790260210364,0.6798030800159909,0.2560128198056269
tolC-ygiBC,3,Strong,0.3472266940455302,0.455794581844992,0.1085678877994618
oppABCDF,5,Weak,0.7481570674359255,0.7891414120794313,0.040984344643505866
hdeAB-yhiD,2,Weak,0.2628856567402114,0.9433411362916668,0.6804554795514555
ybeD-lipB,2,Weak,0.24278049257381032,0.6396047078546311,0.3968242152808208
mgtA,2,,0.2623135900198818,0.6385110851492738,0.376197495129392
degQS,2,Weak,0.3084729841730705,0.6252485319394514,0.3167755477663809
sgrR-sroA-thiBPQ,5,Weak,0.1441375029735646,0.31919759444779483,0.17506009147423024
rnc-era-recO-pdxJ-acpS,5,Weak,0.27209465188956017,0.45926045246360603,0.18716580057404586
gltBDF,3,Weak,0.292922597268609,0.2126808218436529,-0.08024177542495609
murQP-yfeW,3,Weak,0.30606762183931213,0.9016034084904035,0.5955357866510914
rnlAB,2,Weak,0.235358291054015,0.2935776517251859,0.058219360671170894
artPIQM,4,Weak,0.3223682092312446,0.5007494314885264,0.17838122225728176
dnaAN-recF,3,Strong,0.9025823185336129,0.8789646394972225,-0.02361767903639045
pyrG-eno,2,Weak,0.22239799506674318,0.3266681085746002,0.10427011350785703
thrS-infC-rpmI-rplT-pheMST-ihfA,7,Weak,0.2490475344064521,0.2435500182960258,-0.005497516110426315
glaH-lhgD-gabDTP-glaR,2,Weak,-0.14900058523447782,0.8416421863883123,0.9906427716227901
btuCED,3,Weak,0.13386266761099286,0.6116295756852425,0.4777669080742496
menA-rraA,2,Weak,0.4548020122651032,0.7069426615997773,0.25214064933467406
caiTABCDE,3,Weak,0.14894261212782337,0.5611656166662163,0.412223004538393
ivbL-ilvBN-uhpABC,5,Weak,0.1688282116954534,0.5039224520270609,0.3350942403316075
fumAC,2,Weak,0.1450287914227393,0.5519534466847994,0.4069246552620601
rpsMKD-rpoA-rplQ,5,Weak,0.24309845845723038,0.30725812099803795,0.06415966254080757
rpsU-dnaG-rpoD,3,Weak,0.2678669165215786,0.37753888148811404,0.10967196496653542
asnC-mioC-mnmG,4,Weak,0.16632909831886744,0.5249529286272877,0.35862383030842027
poxB-ltaE-ybjT,4,Weak,0.32463645812651015,0.41258670732566816,0.087950249199158
glnAZLG,3,Weak,0.17916323712367474,0.16001843101397736,-0.019144806109697377
serV-argVYZQ,5,Weak,0.35661259872695994,0.6757012092013448,0.31908861047438486
acs-yjcHG,2,Weak,0.25622785511266083,0.12150571245340183,-0.134722142659259
pntAB,2,Weak,0.7088409179617755,0.7051863114967191,-0.0036546064650564425
gatYZABCD,5,Weak,0.45094284243304755,0.6727624236531098,0.22181958122006223
